Month,Demand,Supply,Waste_Generation,Pricing,Economic_Growth_Rate,Resource_Availability,Energy_Prices
2024-01-28,1037.5698018345672,908.5242770710952,48.4975701120174,11.56714988044589,3.2040679563891783,1109.9541519044947,67.3555096369574
2024-01-29,939.9361310081194,1127.8092570496196,61.91707497107065,3.857456016186935,2.312182955606819,1105.7556192583036,75.75337877851514
2024-01-30,970.8306250206723,1170.917972727119,49.16282040150788,8.376870442573694,2.7631772711744045,1097.0494381019437,72.22815098472041
2024-01-31,939.8293387770603,889.2363074155636,38.80453871616831,15.031272294972696,4.4715241676343105,1095.3714371428562,58.61655568009432
2024-02-01,1185.2278184508937,1444.097613460543,46.06470144030271,5.593680552841873,3.362245530190864,1103.1282223676685,71.83827216739138
2024-02-02,998.6502775262067,1011.1433003363637,51.78694716810475,-1.7816535987979272,4.184643650405748,1105.737671099019,68.32073142091888
2024-02-03,894.2289071044099,987.5329514963885,62.29214784297051,9.769075224253264,3.6977170410995925,1113.978443070315,73.04774117797184
2024-02-04,1082.254491210319,1171.3027670260021,56.03094684948834,10.223229773721956,3.1209010357778744,1111.911730449401,75.09388121880293
2024-02-05,877.9156350028977,907.7693237823155,41.49464721252956,11.63724690663495,3.1507035348905585,1094.5852699349284,71.35958216553365
2024-02-06,1020.8863595004756,1192.5076004744428,74.85189916678891,14.629435322835839,2.981709980061577,1098.9799371987274,78.72099801182874
2024-02-07,804.0329876120225,973.0562956948544,52.6477531097798,14.202283447120957,2.13109769207675,1106.7101780491778,69.51216733156848
2024-02-08,867.1813951101569,654.9015991244298,62.753907379990146,12.335515692886274,3.009023626234112,1110.6799777805898,73.54075578193604
2024-02-09,1019.6861235869123,1265.3371600186351,48.482855664227706,17.04673588780197,3.6053372762710985,1109.389694687048,74.45234444713411
2024-02-10,1073.846657999541,874.47285979419,55.33359244705449,3.501642324003602,2.700180002589398,1099.3612216716865,69.9518666467644
2024-02-11,1017.1368281189971,1222.0187587702458,58.39468504518405,13.646812581158882,3.205976499530905,1087.4597734757149,74.34343294339767
2024-02-12,988.435171761176,1207.4409422853134,62.18194711754256,14.284007606158397,3.425795522946599,1090.010636237544,67.48716137997863
2024-02-13,969.8896304410712,856.2446659087914,60.57368305378225,4.98091663977424,2.5451597803437624,1102.726335143194,68.35864913296409
2024-02-14,852.1478009632573,840.5256577700695,58.721970000729776,3.691787307465246,2.774348567828168,1103.4222557942435,63.92001268866932
2024-02-15,928.0155791605291,812.1598788876388,46.849132688058916,7.50384199920094,2.4910442547614204,1089.0132062656562,71.70046663448181
2024-02-16,953.9361229040212,971.6979683607109,44.28253958043938,7.953257699704242,2.5889171966552964,1100.4456961088927,72.13064434418399
2024-02-17,1105.7122226218917,1109.5070799940304,53.326075103241976,15.055474510494609,2.3561973581734694,1106.3122435697178,76.41166667008913
2024-02-18,1034.3618289568462,1201.3109087972473,59.33128072341069,8.243095555228736,2.549775769310987,1088.4877334249286,74.4820158112531
2024-02-19,823.6959844637266,1070.242296381668,47.77279299223393,7.061459162979945,3.7097278403989193,1111.0499720180442,69.11330291851722
2024-02-20,1032.4083969394794,1291.7609685579728,60.651719657143865,8.312445351614924,2.542261485454854,1096.2246885144018,64.6573471773637
2024-02-21,961.4917719583683,927.166567971623,64.52616745486179,16.991187986560533,3.063229609530345,1112.5761311257666,72.72346253891567
2024-02-22,932.3077999694042,950.924518907725,40.83679080926581,11.490655468375989,2.748565623164522,1094.665475542241,76.1239413006697
2024-02-23,1061.1676288840868,858.6519000509443,41.630792962037205,10.556595750408423,3.5894329685184694,1089.7337451711583,74.35706521989691
2024-02-24,1103.0999522495952,1032.2194422751668,48.59624941094663,10.930235664389478,3.6555811483018084,1095.4186301015827,76.01449288744433
2024-02-25,1093.1280119116198,1287.8557568762385,53.076126681891964,17.967977110229103,3.4320349910694734,1099.0485187692268,69.5436225194474
2024-02-26,916.0782476777362,1208.415671209971,44.75432986232949,7.789229086282036,3.153067276551378,1096.1152009322852,68.28094024684107
2024-02-27,969.0787624148785,833.9264316328902,63.52202678867144,18.14004145470052,2.8844702315795505,1097.839985784269,66.940493238841
2024-02-28,1033.1263431403563,994.2567042674222,54.24066861518451,12.642393775309273,2.404062647904375,1103.339651496762,70.35648257921272
2024-02-29,1097.554512712236,1143.593649168397,50.39447048240739,10.81522765152677,3.9717644405610986,1098.288206302036,70.2539758447173
2024-03-01,952.082576215471,1044.106750038412,35.64090476131472,24.149239331776673,2.6201634911237233,1099.3388760604798,71.6912828795377
2024-03-02,981.4341023336183,909.9935743453714,36.84184183572493,6.393951673814035,3.3318231735164208,1082.907736007974,70.02237236394527
2024-03-03,889.3665025993972,1002.9756592690106,52.810092502818065,9.931132605673742,3.5297827863116984,1103.9169801601047,70.01168591276965
2024-03-04,880.3793375919329,859.3034355312955,28.674043738451637,5.564817488390525,2.7223597515473354,1099.1079670230833,66.80731920882349
2024-03-05,1081.2525822394198,1129.0847416076779,60.12637409644071,16.516695817593128,3.519006263657981,1116.1029298048288,75.40984945372237
2024-03-06,1135.6240028570824,1267.5666400576374,48.418461556276796,20.22774291387243,3.3821066016694274,1090.6043483274605,71.09530960946417
2024-03-07,992.7989878419667,1043.7623283136074,82.43092969594733,20.158824433338985,3.8639819176908827,1081.9170467150047,69.85146453909991
2024-03-08,1100.3532897892023,1084.895406210217,73.07916250616111,17.956366572747566,2.7653267667866444,1106.1806849393004,66.99750285656098
2024-03-09,1036.1636025047635,1069.722131915889,48.18550930752483,10.87593274873947,2.3570679913601427,1103.46527018313,64.08604848313229
2024-03-10,935.4880245394876,972.2335806586873,48.93662997468685,10.06524248097182,2.7472551222777444,1089.9156697946885,77.29639991011514
2024-03-11,1036.1395605508415,1030.6379060685224,59.9558151400203,3.5630107866524825,3.104426771267166,1084.7025104499592,73.54073740030816
2024-03-12,1153.803656646597,1164.9842472465316,67.03172609918037,22.125639605733525,3.029106363542528,1115.3739673068428,62.65891955907999
2024-03-13,996.4173960890048,1286.2144716647124,33.61970942563983,14.318574601268654,2.803281051862725,1114.1411039060679,74.6051851877588
2024-03-14,1156.4643655814007,1290.6022827725865,32.13624534645314,9.541311966880656,2.0454012705113787,1075.1254324129386,75.41284444765678
2024-03-15,738.0254895910256,743.7034418866515,43.779651944456184,18.668793216864664,3.2352414980645534,1095.417769707435,71.43328412027658
2024-03-16,1082.1902504375223,1236.7334111141327,55.82737583173864,7.192098468831574,3.9861722395411,1116.641920547839,78.81292289981143
2024-03-17,1008.7047068238171,1008.6317833604156,54.968735905075974,14.116443504446703,3.232125619061502,1095.2393744222213,71.91693154394774
2024-03-18,970.0992649534132,1196.0679605914095,60.6977145498385,11.247599942580914,3.3045677595267566,1095.0938776597334,63.760180605868086
2024-03-19,1009.1760776535502,1114.6224064832643,38.003024716346914,15.331543594138347,3.2862226530775507,1097.1724067237062,72.68110816313634
2024-03-20,801.2431085399107,835.1477869392764,26.838561370311233,11.847702479507989,3.1985233349412,1088.7910302623184,72.09071457873908
2024-03-21,978.0328112162488,1095.1903500877904,58.58014195302145,4.938343000584229,3.4658329834340473,1082.9522425577195,67.86070873856536
2024-03-22,1035.7112571511746,850.0798343408997,41.71803727034765,12.598276600192296,3.1976868405928327,1110.5254731073476,73.75595207912396
2024-03-23,1147.7894044741515,1028.7742841376808,29.81512135611362,17.49212772692067,2.843661415173362,1081.5706309375232,62.56079647606323
2024-03-24,948.1729781726352,819.0842272127769,51.450637459593814,12.129137268975686,2.602005544995623,1102.4727145210875,75.86292185651219
2024-03-25,919.1506397106813,990.5921039252373,57.931756882186775,16.1782071868928,2.8755131723596623,1108.8657949275764,66.53044411355168
2024-03-26,949.8242956415463,1259.70154556431,48.77942867878723,7.102396431278857,3.157064748225333,1085.4877370109884,66.00728691827449
2024-03-27,1091.5402117702074,1476.2352336991023,45.42151613817511,12.226152174001616,2.8419585194385135,1090.7573159740493,70.37385859460298
2024-03-28,1032.8751109659684,1178.582776182082,48.406377678540935,9.262316145609745,3.1571693415657154,1112.1317918839159,73.11881200863924
2024-03-29,947.0239796232961,1072.1506508649647,46.29417237599217,16.147184902277935,3.2195750668502088,1105.3289172022703,71.7845325986689
2024-03-30,1051.3267433113356,831.1680831884248,36.51952888059833,12.597150793766119,3.416589715635091,1093.827142931211,67.26258136412056
2024-03-31,1009.707754934804,978.3066849747008,42.853193230095684,15.917473644840957,3.6413974844194903,1112.0224900336118,68.45639564930372
2024-04-01,1096.864499053289,1028.6969362670532,55.212799050138145,17.933069674648976,3.0390037092394286,1112.065357234543,65.33259528065655
2024-04-02,929.7946906122647,886.6675508745973,53.216785413765,15.980022700168345,2.3461117174261696,1102.6905269301571,69.88537242167521
2024-04-03,967.2337853402232,992.0122125525048,51.6805980596682,13.914934276731378,2.827447951590405,1090.9983977212635,76.3948429146598
2024-04-04,960.7891846867842,939.9755980322151,40.04851518146621,7.585693093407887,3.0220312837032997,1095.865512965282,71.00938706616658
2024-04-05,853.6485051867882,606.75353363042,48.184968378643326,12.59023611333216,2.0821156219114547,1102.8638674395538,75.33873794046394
2024-04-06,1029.6120277064576,1191.7985661240878,28.22934953557145,9.966126937289255,3.694332260051241,1098.114051708525,78.32963826757833
2024-04-07,1026.105527217989,915.194073357018,51.784766638853895,10.938671444549042,3.071188956255233,1109.3895717823484,68.12350389604323
2024-04-08,1000.511345664246,1086.3983752809186,64.28857707813567,10.813732755020675,3.1906764172901423,1084.7022591989066,70.14169513823194
2024-04-09,976.5412866624853,1337.6536871249814,35.25867867957894,7.814187915562462,3.6827632312631327,1085.0573647093377,81.94149062110196
2024-04-10,858.4629257949586,770.5552370569951,44.14072326682245,2.9545351245054885,2.6849285849288265,1101.8087111148243,78.31820828796991
2024-04-11,957.9354677234641,628.3923393115147,53.2910677871013,9.427925109238359,3.2870209654420153,1095.084555861931,62.745433511289114
2024-04-12,965.728548347323,972.8279150653063,62.528426344274834,13.762949891199742,2.945067938449032,1093.7295138530226,73.05416263293611
2024-04-13,919.7722730778381,1134.9162183276237,45.51775383699851,6.082579685143251,2.9079565664920404,1082.3194328082561,71.13218592661075
2024-04-14,983.8714288333991,1327.6235469664882,43.077496707341034,12.929288375340578,2.6139038060978104,1100.1954584479818,75.2726164314868
2024-04-15,1040.4050856814538,905.9726465135913,30.31076857583917,22.379631595239033,3.8328016068432635,1099.4724489199923,67.42642195204841
2024-04-16,1188.618590121053,1313.1234736065314,51.03438129308106,18.020984530647162,2.8122499799622145,1106.5347898195173,66.96423884155102
2024-04-17,1017.4577812831839,997.6612127661758,70.42076040143743,21.150821580690366,3.349732123447851,1100.6890613312098,67.79289203756703
2024-04-18,1025.7550390722765,1059.8627859266562,52.77358461964676,14.916165700453103,2.062496306264032,1098.673959217595,68.32456779532363
2024-04-19,992.5554084233833,1439.2069104759385,49.77721020816287,18.825487711423456,3.5899942648448935,1111.7700063679033,75.27179627264157
2024-04-20,808.1228784700959,632.6773292108229,53.22082310766986,9.395527224854046,3.5261055779785293,1086.8753269655144,65.30013448513279
2024-04-21,997.3486124550783,1085.4095616792642,49.88907996051398,9.821061822784815,3.0487170551486513,1105.3638921884758,68.1040357633613
2024-04-22,1006.0230209941027,1126.1769967589178,41.8698562773987,-0.6255255920908724,2.886528766931038,1083.2885283520466,62.28300822293139
2024-04-23,1246.3242112485286,1459.1921599894308,58.232799156777055,19.02831508950974,3.2000000028067834,1091.616381199992,76.27462420478116
2024-04-24,980.7639035218878,1045.461376542522,52.25761523111754,20.82661989909943,4.144395330440145,1087.873428673767,77.6051504971557
2024-04-25,1030.1547342333613,1126.3623151589766,50.176132519336576,10.386526053965405,2.1183816505482573,1107.8194253545191,69.62559775796177
2024-04-26,996.5288230294757,987.7815379162071,40.2463397272175,11.910066029417333,3.391013693787064,1099.345897664046,69.78218300049528
2024-04-27,883.1321962380468,973.501237424813,63.03507931934759,9.437926273650454,2.5441913489230488,1099.8649675540703,73.5490042482566
2024-04-28,1114.282281451502,1112.8034401268906,56.6470274533311,15.147916880194476,2.9900408018501343,1088.9326701227055,78.66626968601409
2024-04-29,1075.1933032686775,1218.4290867470852,44.47079162632698,18.886724130024977,2.8760599404606686,1097.0030650406711,73.3478782992231
2024-04-30,1079.1031947043048,1073.6616442977597,60.01824853681937,4.575613814805321,2.785840871101122,1092.3653469669089,67.82807976130863
2024-05-01,909.0612545205261,1015.6263136058541,45.02429161614793,15.364078618123543,2.9947674354736353,1103.8345501485421,63.23264152603271
2024-05-02,1140.27943109361,1185.890009040863,42.17996507488963,11.960939387018307,2.432914427361105,1090.0890886466839,65.76208798492817
2024-05-03,859.8148937207719,1078.722431336597,42.40296882519713,13.938682486149236,3.5145902180639834,1113.2979436520507,71.71478146208864
2024-05-04,1058.685709380027,1100.976650841754,32.28931446911909,15.694092815388998,2.1029282444007,1083.244195503759,68.08301150680305
2024-05-05,1219.0455625809977,1003.0906923499656,54.71542380418206,12.485522893855192,3.269882256414171,1091.9348016754343,72.34545256504151
2024-05-06,900.9463674869312,1140.23459259403,31.6885512166165,12.93601310139215,2.8367320737327146,1116.7720050996609,68.61695886618726
2024-05-07,943.3702270397227,857.5103819103299,37.71556168734237,12.411983811349613,2.414537553096273,1095.6486125203796,66.10181170317706
2024-05-08,1009.9651365087641,961.900185711441,29.244119909214668,18.360352938765967,3.1011916852993475,1086.851213355956,65.51835061466447
2024-05-09,949.6524345883801,910.3032404818563,49.13930307209107,15.629984011163797,2.221524456646761,1102.1907156253767,79.22624623107667
2024-05-10,844.9336568933868,1101.0993708690094,48.49679539728128,14.666514179914873,3.0198569108598172,1095.2460775778545,75.87037734240945
2024-05-11,1006.8562974806027,736.5051653837984,46.73303786813636,7.236250166468411,2.288561546094223,1091.641297443817,80.08899326791173
2024-05-12,893.7696286273895,1414.4319086763885,39.57422305329423,11.725522336565808,3.2306360421589155,1089.0412918920129,74.14712292482814
2024-05-13,1047.359243063518,1255.767764423426,38.2776624656336,18.139179135029202,2.5378213331848123,1127.6837360562595,69.30837629025913
2024-05-14,908.0575765766197,991.5434136959936,54.64369863546574,13.861728479654701,2.7745029914853454,1097.4844809981587,78.08600285806374
2024-05-15,1154.9934405017539,1196.7593404093109,44.494480682915125,16.998315242682533,3.1469746939715812,1080.7443263966713,71.3149231510859
2024-05-16,921.6746707663763,1014.5077819950247,53.16358321536145,22.560629177076763,2.6137289440788822,1114.9370975900554,72.5954369216272
2024-05-17,967.7938483794325,1095.9622126363333,41.14751313875777,18.948512802184432,2.9710180001658486,1106.1107090511057,71.28807108707854
2024-05-18,1081.351721736967,1228.1340596294756,51.81062742771083,14.248686425340816,2.243084749377573,1092.3353356898022,56.77863679831677
2024-05-19,876.9135683566045,1010.2542382571218,63.032780373160634,11.255361166565224,3.315437801798078,1090.6688091131386,79.54779786849181
2024-05-20,1022.7459934604129,1086.1830956487001,55.861658003927836,1.0699713179661225,3.8824569027753855,1106.7347279615824,73.99010744908702
2024-05-21,1130.714275428243,1151.1135123821439,45.875861817835194,13.023206966583105,4.396104433954981,1097.5308167251055,73.19516793592149
2024-05-22,839.2516765438772,866.5606839958505,52.571989703559275,12.262481380564878,3.04558407333322,1080.740221815549,71.24813723250683
2024-05-23,1018.4633858532304,1039.2271438003283,47.59334825469787,15.871787112327755,3.3941020703985934,1117.8723996460467,72.385121558071
2024-05-24,1025.9882794248424,1246.0537939549022,50.07880184694728,13.177842286179194,2.1096871635462553,1095.6600953778404,68.59255268918982
2024-05-25,1078.182287177731,1217.2157955198604,46.743889478514966,12.372855404570414,3.751367163152794,1114.9557173648243,74.67280904223811
2024-05-26,876.3049289121918,485.2466337125498,48.356647941146086,5.105198329920038,3.388114252362053,1112.7843495796571,65.0653854709868
2024-05-27,867.9543386915724,1016.3394551710365,52.12093353074175,9.329766117407562,2.7580332775243837,1089.989904555172,72.5421842676159
2024-05-28,1052.1941565616899,1131.404585769506,40.06641300418049,16.440272747862437,3.6185904001445044,1110.3318986436316,74.43067437039939
2024-05-29,1029.6984673233187,1076.892153856434,39.84121173010021,22.663967980224875,2.8727619616773294,1093.485574501363,70.64042626071004
2024-05-30,1025.0492850345877,1016.7715170712548,36.11457446168789,13.624215186535041,2.7709874084927217,1081.3329941319605,73.49907580446039
2024-05-31,1034.6448209496975,1253.2617289475995,33.9972889549629,15.77830975383553,3.2376674627137456,1095.7540183397787,66.6990297932147
2024-06-01,931.9975278421509,1124.1264971605797,37.82717307779521,18.929057451430694,2.4683227500848406,1103.9763750177628,66.83753281218685
2024-06-02,1023.2253697161003,957.293719542559,51.59462506804129,10.139609266367174,3.510812382199974,1095.3726335200365,72.86121718407934
2024-06-03,1029.3072473298682,1140.3650903985485,41.07212484508116,16.055561444497386,2.4720050940365783,1096.929516590749,75.08134476433332
2024-06-04,928.5648581973633,832.8163480161704,55.13614464231096,10.546452977111137,2.474972605088407,1111.4356604492862,62.32523312600022
2024-06-05,1186.5774511144757,1029.634726396136,50.34713748752562,18.600437981928742,2.545155105795833,1101.0649398029009,74.32062949134331
2024-06-06,1047.3832920911786,1003.3757084026838,30.314957865619462,15.060743309934102,3.379750018758061,1091.5670168871504,69.00548372618849
2024-06-07,880.8696502797352,1060.228671137149,56.549755842216896,15.82339942078439,2.691612319240146,1107.0203032366733,70.76842570381382
2024-06-08,1065.655360863383,1258.624117669796,58.1079864559171,10.445559644486002,2.3260021078164157,1101.9767556695424,65.04583143480639
2024-06-09,902.5318329772679,1029.4946459918617,40.06137325165147,17.921126710334626,2.6971600000321008,1074.7839519853796,67.49629976397873
2024-06-10,1078.7084603742453,1237.472828401445,54.20191542894992,24.836941799137538,2.9839788146597566,1104.2835291377146,76.59597750484454
2024-06-11,1115.8595579007404,1243.286300967984,41.43501762590801,9.40123099654318,2.409513758167807,1103.918287077161,71.94063265937476
2024-06-12,917.931768164829,871.7095288813862,50.97670376748336,12.769406716148346,2.4241594454828284,1100.2012112958087,69.87338869320659
2024-06-13,1096.3376129244323,1211.1259946255234,37.35501593045034,15.653651405928178,4.055648167049792,1108.9170058106959,71.21580385087991
2024-06-14,1041.2780926936498,1211.339521477802,32.06893547465423,18.455057375768554,2.5697172980930567,1093.276064156735,74.2552696496373
2024-06-15,1082.206015999449,1245.349715471485,46.17182810387031,11.752707170043884,2.8384788156134966,1103.364997888209,74.02264791941319
2024-06-16,1189.6792982653947,1418.016303986591,48.762710537251635,0.41269942647928115,2.816381499600357,1084.3304062883265,71.45600534889319
2024-06-17,975.4611883997129,1131.7067654798725,46.02320306385396,21.40121062871486,2.789321596114779,1104.0709038339883,77.30690081764124
2024-06-18,924.626383564251,1027.3436146954884,38.1596944177744,18.435206036517204,3.310673369984551,1119.530596955399,76.70538335997193
2024-06-19,911.0485570374476,1121.5710927849118,46.00100937868863,5.945350066864921,3.4740714752360247,1090.0514364753246,73.93089523337127
2024-06-20,918.4189715034562,964.4407826160972,52.69294752580734,11.64965604110222,2.8470227842342037,1092.4019786801223,72.14805891455035
2024-06-21,992.2898290585896,910.008631374432,49.55106969877463,22.555824428338383,2.3817608567038255,1092.8998455710844,75.1725703878784
2024-06-22,1034.1151974816644,1059.6551528900998,51.82501030599214,21.98130665369284,3.6372201139244518,1101.299982258016,73.46826693356732
2024-06-23,1027.669079933002,965.9336832120346,43.29884799545767,19.462936955499988,2.9523294544016587,1089.3696372714628,77.21189509587185
2024-06-24,1082.7183249036025,1031.4415836574453,61.717179147161595,13.916586953007704,3.865160907428584,1104.2124737869099,76.41666653281435
2024-06-25,1001.3001891877907,1029.622388580463,38.238266634452195,15.239498497571322,1.8772070512174186,1108.4683994546917,66.83855505431487
2024-06-26,1145.3534077157317,1076.4904195657375,54.875602970867185,14.197344658579894,3.09770161064166,1105.343472134538,66.51097361997567
2024-06-27,973.5343166762044,977.3400872303483,61.81891092959962,20.520584881256468,3.959303166938104,1082.3158457436193,68.44550666394454
2024-06-28,1272.016916658962,1037.974716615894,54.80908092748896,10.527586213138484,2.823367932280921,1109.951676651586,76.84341274858022
2024-06-29,1062.5667347765007,1144.5607908824413,47.9747577293517,10.905212251894767,2.887253288332682,1109.3736741425369,64.09213922667008
2024-06-30,914.2842443583718,964.4650656627055,44.71702953337021,20.01299574119762,3.1477558457951695,1108.301613723463,73.95843606834698
2024-07-01,892.9107501938888,820.3474555336602,60.36087651046256,14.76722781016149,2.7206020905575214,1103.7284224865582,73.80832949055252
2024-07-02,1048.2472415243185,1197.1340917891794,35.77025074738327,21.908784145690092,2.8439640339736334,1102.2018931420514,77.81981924079939
2024-07-03,977.6537214674149,1168.2892421113986,40.29875739620356,11.686298614220078,2.8310924529042985,1110.323893981264,72.91923731296856
2024-07-04,1071.4000494092093,880.2660697538631,46.02442234508278,14.797380128130435,2.6862896327868135,1119.2351348760346,65.31246181901032
2024-07-05,1047.3237624573544,982.9150456724223,62.37653757511998,10.48661928630655,3.6144282751002796,1090.4695953663515,67.24269888096991
2024-07-06,992.7171087343128,927.345756266218,53.79767636040896,15.162909898345905,3.2305390161482177,1110.7812539579477,66.14046098700211
2024-07-07,915.3206281931596,824.3351630268298,40.31954241489755,7.76077408693583,3.125314116051651,1099.1378290199254,69.37168367710623
2024-07-08,848.5152775314135,1022.9365038211758,46.896922946150966,12.742753947856764,3.4042855034450583,1098.703269479714,71.157860583933
2024-07-09,955.3485047932979,976.2745839773775,43.85676855903706,8.027064008692744,2.8678220833982664,1084.6346930961797,66.25612570222805
2024-07-10,1085.6398794323472,1095.9626532357556,42.90211007766465,18.705361779991378,2.61289809082355,1097.152105904846,79.44760819887549
2024-07-11,1021.4093744130204,770.8300197520073,59.78889558556779,18.8461045935351,2.6986878476927214,1090.0273504203158,65.47885629813253
2024-07-12,875.4261221288012,1020.7388266601852,36.282568707364945,6.63925652301687,3.0008915205523046,1095.3614557049405,78.84674518948783
2024-07-13,1017.3180925851182,881.4293333570972,66.08780855734373,21.987411183643214,2.470394145813549,1089.0181361622185,78.05300813965283
2024-07-14,1038.5317379728838,1097.521632512833,58.28229690184623,27.832470368941376,2.7498694917066624,1095.51091612687,76.62967064318201
2024-07-15,911.6142563798867,1003.2207970736155,60.90861670603698,15.602838951225564,2.7419416790642828,1095.938896429766,68.6802897695338
2024-07-16,1015.3725105945528,1269.4712999703504,45.37060487974742,12.19464799712239,4.062278114914507,1100.967549184388,73.87234211518276
2024-07-17,1005.8208718446,859.4978119767331,48.500592809208904,29.5492845339626,1.6130925300330416,1083.8525013770866,65.78419696382586
2024-07-18,885.7029702169377,482.77614684381393,35.66848185475288,8.860201368136568,2.910190139297183,1085.5448185225468,76.7365527190284
2024-07-19,1035.7787360348284,1113.3561677478826,44.753375929331966,15.582988474696368,3.8628468964073854,1103.6191427073052,71.82305854845902
2024-07-20,1056.0784526368234,1376.1551298634513,54.93654847643151,16.407979784212248,3.060922232066227,1092.025618829299,70.15734629548763
2024-07-21,1108.3051243175278,1344.1470772584435,62.96063061781396,22.26301880401646,3.3767087367105466,1110.7452979022994,66.09618804742041
2024-07-22,1105.3802052034903,1186.8291174946842,38.92843183197549,17.363387858090082,3.049913157549884,1102.2526972201504,59.83834659983737
2024-07-23,862.2330632042908,838.4876353594838,46.34494063014734,13.098935784215637,2.66633330939176,1106.0676215020642,67.04413782008439
2024-07-24,906.2174960084877,1077.2858855040843,48.48700779767478,10.863595691919869,1.8790420327455435,1114.106923204209,77.8117979956084
2024-07-25,1051.503526720866,955.4715967651956,36.04210797807515,13.937820723330727,3.1027278435181516,1096.9028918819342,70.24460478745054
2024-07-26,1051.3785950912209,1172.8322604946538,55.913492417584,10.639705300537436,2.6121966976988045,1094.2551329458372,71.42309255653002
2024-07-27,1051.5047686306048,1177.3252925055988,42.76009668257391,15.940880984888327,2.599832296917348,1108.7170258559881,75.55847354582822
2024-07-28,1385.2731490654721,1594.304635190304,48.04609648822976,12.908185767364234,2.750506372010444,1105.0951356392968,81.320011057248
2024-07-29,1057.0890510693166,1521.0380569059782,45.48050628088122,8.286389980919667,3.8724307033117467,1098.126696901787,78.92765485367556
2024-07-30,1113.5565640180598,1222.418959094875,42.106614942803255,22.059720169944693,4.202418771126986,1113.9145796695593,67.45192147214713
2024-07-31,1095.4001763493202,1069.0556324931954,49.929550145194455,13.323040891626732,3.1086039687642004,1097.8775569016007,62.61170854632174
